,MONATSZAHL,AUSPRAEGUNG,JAHR,MONAT,WERT,VORJAHRESWERT,VERAEND_VORMONAT_PROZENT,VERAEND_VORJAHRESMONAT_PROZENT,ZWOELF_MONATE_MITTELWERT
674,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2021,202111,,188.0,,,
675,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2021,202112,,133.0,,,
676,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2020,Summe,2193.0,1920.0,,14.22,
677,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2020,202001,150.0,95.0,18.11,57.89,165.0
678,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2020,202002,179.0,128.0,19.33,39.84,169.0
679,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2020,202003,265.0,156.0,48.04,69.87,178.0
680,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2020,202004,180.0,170.0,-32.08,5.88,179.0
681,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2020,202005,170.0,180.0,-5.56,-5.56,178.0
682,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2020,202006,171.0,175.0,0.59,-2.29,178.0
683,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2020,202007,199.0,189.0,16.37,5.29,178.0
684,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2020,202008,157.0,165.0,-21.11,-4.85,178.0
685,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2020,202009,193.0,180.0,22.93,7.22,179.0
686,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2020,202010,208.0,182.0,7.77,14.29,181.0
687,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2020,202011,188.0,173.0,-9.62,8.67,182.0
688,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2020,202012,133.0,127.0,-29.26,4.72,183.0
689,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2019,Summe,1920.0,1477.0,,29.99,
690,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2019,201901,95.0,93.0,-8.65,2.15,123.0
691,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2019,201902,128.0,86.0,34.74,48.84,127.0
692,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2019,201903,156.0,110.0,21.88,41.82,131.0
693,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2019,201904,170.0,132.0,8.97,28.79,134.0
694,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2019,201905,180.0,135.0,5.88,33.33,138.0
695,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2019,201906,175.0,137.0,-2.78,27.74,141.0
696,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2019,201907,189.0,150.0,8.0,26.0,144.0
697,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2019,201908,165.0,116.0,-12.7,42.24,148.0
698,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2019,201909,180.0,124.0,9.09,45.16,153.0
699,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2019,201910,182.0,148.0,1.11,22.97,156.0
700,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2019,201911,173.0,142.0,-4.95,21.83,158.0
701,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2019,201912,127.0,104.0,-26.59,22.12,160.0
702,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2018,Summe,1477.0,1284.0,,15.03,
703,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2018,201801,93.0,66.0,20.78,40.91,109.0
704,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2018,201802,86.0,103.0,-7.53,-16.5,108.0
705,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2018,201803,110.0,119.0,27.91,-7.56,107.0
706,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2018,201804,132.0,100.0,20.0,32.0,110.0
707,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2018,201805,135.0,123.0,2.27,9.76,111.0
708,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2018,201806,137.0,117.0,1.48,17.09,112.0
709,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2018,201807,150.0,123.0,9.49,21.95,115.0
710,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2018,201808,116.0,104.0,-22.67,11.54,116.0
711,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2018,201809,124.0,111.0,6.9,11.71,117.0
712,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2018,201810,148.0,115.0,19.35,28.7,120.0
713,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2018,201811,142.0,126.0,-4.05,12.7,121.0
714,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2018,201812,104.0,77.0,-26.76,35.06,123.0
715,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2017,Summe,1284.0,1051.0,,22.17,
716,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2017,201701,66.0,50.0,-14.29,32.0,89.0
717,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2017,201702,103.0,76.0,56.06,35.53,91.0
718,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2017,201703,119.0,76.0,15.53,56.58,95.0
719,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2017,201704,100.0,86.0,-15.97,16.28,96.0
720,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2017,201705,123.0,87.0,23.0,41.38,99.0
721,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2017,201706,117.0,101.0,-4.88,15.84,100.0
722,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2017,201707,123.0,91.0,5.13,35.16,103.0
723,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2017,201708,104.0,95.0,-15.45,9.47,104.0
724,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2017,201709,111.0,101.0,6.73,9.9,105.0
725,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2017,201710,115.0,105.0,3.6,9.52,105.0
726,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2017,201711,126.0,106.0,9.57,18.87,107.0
727,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2017,201712,77.0,77.0,-38.89,0.0,107.0
728,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2016,Summe,1051.0,1087.0,,-3.31,
729,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2016,201601,50.0,75.0,-43.18,-33.33,89.0
730,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2016,201602,76.0,71.0,52.0,7.04,89.0
731,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2016,201603,76.0,98.0,0.0,-22.45,87.0
732,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2016,201604,86.0,100.0,13.16,-14.0,86.0
733,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2016,201605,87.0,84.0,1.16,3.57,86.0
734,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2016,201606,101.0,93.0,16.09,8.6,87.0
735,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2016,201607,91.0,94.0,-9.9,-3.19,87.0
736,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2016,201608,95.0,83.0,4.4,14.46,88.0
737,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2016,201609,101.0,97.0,6.32,4.12,88.0
738,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2016,201610,105.0,111.0,3.96,-5.41,87.0
739,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2016,201611,106.0,93.0,0.95,13.98,89.0
740,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2016,201612,77.0,88.0,-27.36,-12.5,88.0
741,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2015,Summe,1087.0,1146.0,,-5.15,
742,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2015,201501,75.0,76.0,-13.79,-1.32,95.0
743,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2015,201502,71.0,80.0,-5.33,-11.25,95.0
744,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2015,201503,98.0,99.0,38.03,-1.01,95.0
745,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2015,201504,100.0,104.0,2.04,-3.85,94.0
746,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2015,201505,84.0,94.0,-16.0,-10.64,93.0
747,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2015,201506,93.0,82.0,10.71,13.41,94.0
748,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2015,201507,94.0,101.0,1.08,-6.93,94.0
749,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2015,201508,83.0,82.0,-11.7,1.22,94.0
750,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2015,201509,97.0,115.0,16.87,-15.65,92.0
751,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2015,201510,111.0,125.0,14.43,-11.2,91.0
752,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2015,201511,93.0,101.0,-16.22,-7.92,91.0
753,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2015,201512,88.0,87.0,-5.38,1.15,91.0
754,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2014,Summe,1146.0,991.0,,15.64,
755,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2014,201401,76.0,48.0,-13.64,58.33,85.0
756,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2014,201402,80.0,55.0,5.26,45.45,87.0
757,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2014,201403,99.0,60.0,23.75,65.0,90.0
758,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2014,201404,104.0,77.0,5.05,35.06,93.0
759,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2014,201405,94.0,75.0,-9.62,25.33,94.0
760,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2014,201406,82.0,84.0,-12.77,-2.38,94.0
761,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2014,201407,101.0,101.0,23.17,0.0,94.0
762,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2014,201408,82.0,78.0,-18.81,5.13,94.0
763,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2014,201409,115.0,86.0,40.24,33.72,97.0
764,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2014,201410,125.0,120.0,8.7,4.17,97.0
765,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2014,201411,101.0,119.0,-19.2,-15.13,96.0
766,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2014,201412,87.0,88.0,-13.86,-1.14,96.0
767,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2013,Summe,991.0,724.0,,36.88,
768,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2013,201301,48.0,31.0,2.13,54.84,62.0
769,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2013,201302,55.0,37.0,14.58,48.65,63.0
770,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2013,201303,60.0,55.0,9.09,9.09,64.0
771,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2013,201304,77.0,58.0,28.33,32.76,65.0
772,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2013,201305,75.0,68.0,-2.6,10.29,66.0
773,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2013,201306,84.0,62.0,12.0,35.48,68.0
774,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2013,201307,101.0,68.0,20.24,48.53,70.0
775,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2013,201308,78.0,61.0,-22.77,27.87,72.0
776,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2013,201309,86.0,65.0,10.26,32.31,74.0
777,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2013,201310,120.0,87.0,39.53,37.93,76.0
778,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2013,201311,119.0,85.0,-0.83,40.0,79.0
779,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2013,201312,88.0,47.0,-26.05,87.23,83.0
780,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2012,Summe,724.0,679.0,,6.63,
781,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2012,201201,31.0,36.0,-22.5,-13.89,56.0
782,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2012,201202,37.0,49.0,19.35,-24.49,55.0
783,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2012,201203,55.0,60.0,48.65,-8.33,55.0
784,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2012,201204,58.0,60.0,5.45,-3.33,55.0
785,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2012,201205,68.0,71.0,17.24,-4.23,54.0
786,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2012,201206,62.0,58.0,-8.82,6.9,55.0
787,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2012,201207,68.0,64.0,9.68,6.25,55.0
788,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2012,201208,61.0,60.0,-10.29,1.67,55.0
789,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2012,201209,65.0,59.0,6.56,10.17,56.0
790,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2012,201210,87.0,60.0,33.85,45.0,58.0
791,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2012,201211,85.0,62.0,-2.3,37.1,60.0
792,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2012,201212,47.0,40.0,-44.71,17.5,60.0
793,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2011,Summe,679.0,558.0,,21.68,
794,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2011,201101,36.0,25.0,-7.69,44.0,47.0
795,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2011,201102,49.0,33.0,36.11,48.48,49.0
796,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2011,201103,60.0,42.0,22.45,42.86,50.0
797,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2011,201104,60.0,46.0,0.0,30.43,51.0
798,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2011,201105,71.0,45.0,18.33,57.78,54.0
799,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2011,201106,58.0,48.0,-18.31,20.83,54.0
800,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2011,201107,64.0,47.0,10.34,36.17,56.0
801,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2011,201108,60.0,48.0,-6.25,25.0,57.0
802,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2011,201109,59.0,60.0,-1.67,-1.67,57.0
803,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2011,201110,60.0,65.0,1.69,-7.69,56.0
804,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2011,201111,62.0,60.0,3.33,3.33,57.0
805,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2011,201112,40.0,39.0,-35.48,2.56,57.0
806,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2010,Summe,558.0,540.0,,3.33,
807,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2010,201001,25.0,26.0,-30.56,-3.85,45.0
808,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2010,201002,33.0,29.0,32.0,13.79,45.0
809,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2010,201003,42.0,44.0,27.27,-4.55,45.0
810,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2010,201004,46.0,49.0,9.52,-6.12,45.0
811,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2010,201005,45.0,41.0,-2.17,9.76,45.0
812,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2010,201006,48.0,46.0,6.67,4.35,45.0
813,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2010,201007,47.0,55.0,-2.08,-14.55,45.0
814,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2010,201008,48.0,46.0,2.13,4.35,45.0
815,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2010,201009,60.0,57.0,25.0,5.26,45.0
816,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2010,201010,65.0,59.0,8.33,10.17,46.0
817,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2010,201011,60.0,52.0,-7.69,15.38,46.0
818,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2010,201012,39.0,36.0,-35.0,8.33,47.0
819,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2009,Summe,540.0,,,,
820,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2009,200901,26.0,,,,26.0
821,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2009,200902,29.0,,11.54,,28.0
822,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2009,200903,44.0,,51.72,,33.0
823,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2009,200904,49.0,,11.36,,37.0
824,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2009,200905,41.0,,-16.33,,38.0
825,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2009,200906,46.0,,12.2,,39.0
826,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2009,200907,55.0,,19.57,,41.0
827,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2009,200908,46.0,,-16.36,,42.0
828,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2009,200909,57.0,,23.91,,44.0
829,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2009,200910,59.0,,3.51,,45.0
830,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2009,200911,52.0,,-11.86,,46.0
831,Bauhauptgewerbe,Geleistete Arbeitsstd. - Wohnungsbau,2009,200912,36.0,,-30.77,,45.0
832,Bauhauptgewerbe,Tätige Personen,2021,202101,5444.0,5037.0,0.15,8.08,5527.0
833,Bauhauptgewerbe,Tätige Personen,2021,202102,5562.0,5331.0,2.17,4.33,5547.0
834,Bauhauptgewerbe,Tätige Personen,2021,202103,5699.0,5488.0,2.46,3.84,5564.0
835,Bauhauptgewerbe,Tätige Personen,2021,202104,,5462.0,,,
836,Bauhauptgewerbe,Tätige Personen,2021,202105,,5470.0,,,
837,Bauhauptgewerbe,Tätige Personen,2021,202106,,5650.0,,,
838,Bauhauptgewerbe,Tätige Personen,2021,202107,,5578.0,,,
839,Bauhauptgewerbe,Tätige Personen,2021,202108,,5594.0,,,
840,Bauhauptgewerbe,Tätige Personen,2021,202109,,5631.0,,,
841,Bauhauptgewerbe,Tätige Personen,2021,202110,,5640.0,,,
842,Bauhauptgewerbe,Tätige Personen,2021,202111,,5604.0,,,
843,Bauhauptgewerbe,Tätige Personen,2021,202112,,5436.0,,,
844,Bauhauptgewerbe,Tätige Personen,2020,202001,5037.0,4565.0,-0.57,10.34,5263.0
845,Bauhauptgewerbe,Tätige Personen,2020,202002,5331.0,4867.0,5.84,9.53,5302.0
846,Bauhauptgewerbe,Tätige Personen,2020,202003,5488.0,5155.0,2.95,6.46,5330.0
847,Bauhauptgewerbe,Tätige Personen,2020,202004,5462.0,5468.0,-0.47,-0.11,5329.0
848,Bauhauptgewerbe,Tätige Personen,2020,202005,5470.0,5402.0,0.15,1.26,5335.0
849,Bauhauptgewerbe,Tätige Personen,2020,202006,5650.0,5494.0,3.29,2.84,5348.0
850,Bauhauptgewerbe,Tätige Personen,2020,202007,5578.0,5421.0,-1.27,2.9,5361.0
851,Bauhauptgewerbe,Tätige Personen,2020,202008,5594.0,5343.0,0.29,4.7,5382.0
852,Bauhauptgewerbe,Tätige Personen,2020,202009,5631.0,5374.0,0.66,4.78,5403.0
853,Bauhauptgewerbe,Tätige Personen,2020,202010,5640.0,5290.0,0.16,6.62,5432.0
854,Bauhauptgewerbe,Tätige Personen,2020,202011,5604.0,5241.0,-0.64,6.93,5463.0
855,Bauhauptgewerbe,Tätige Personen,2020,202012,5436.0,5066.0,-3.0,7.3,5493.0
856,Bauhauptgewerbe,Tätige Personen,2019,201901,4565.0,4347.0,-3.63,5.01,4788.0
857,Bauhauptgewerbe,Tätige Personen,2019,201902,4867.0,4479.0,6.62,8.66,4820.0
858,Bauhauptgewerbe,Tätige Personen,2019,201903,5155.0,4712.0,5.92,9.4,4857.0
859,Bauhauptgewerbe,Tätige Personen,2019,201904,5468.0,4789.0,6.07,14.18,4913.0
860,Bauhauptgewerbe,Tätige Personen,2019,201905,5402.0,4924.0,-1.21,9.71,4953.0
861,Bauhauptgewerbe,Tätige Personen,2019,201906,5494.0,4940.0,1.7,11.21,4999.0
862,Bauhauptgewerbe,Tätige Personen,2019,201907,5421.0,4876.0,-1.33,11.18,5045.0
863,Bauhauptgewerbe,Tätige Personen,2019,201908,5343.0,4876.0,-1.44,9.58,5084.0
864,Bauhauptgewerbe,Tätige Personen,2019,201909,5374.0,4841.0,0.58,11.01,5128.0
865,Bauhauptgewerbe,Tätige Personen,2019,201910,5290.0,4862.0,-1.56,8.8,5164.0
866,Bauhauptgewerbe,Tätige Personen,2019,201911,5241.0,4849.0,-0.93,8.08,5196.0
867,Bauhauptgewerbe,Tätige Personen,2019,201912,5066.0,4737.0,-3.34,6.95,5224.0
868,Bauhauptgewerbe,Tätige Personen,2018,201801,4347.0,3904.0,7.73,11.35,4091.0
869,Bauhauptgewerbe,Tätige Personen,2018,201802,4479.0,3907.0,3.04,14.64,4139.0
870,Bauhauptgewerbe,Tätige Personen,2018,201803,4712.0,4000.0,5.2,17.8,4198.0
871,Bauhauptgewerbe,Tätige Personen,2018,201804,4789.0,4022.0,1.63,19.07,4262.0
872,Bauhauptgewerbe,Tätige Personen,2018,201805,4924.0,4029.0,2.82,22.21,4337.0
873,Bauhauptgewerbe,Tätige Personen,2018,201806,4940.0,4106.0,0.32,20.31,4406.0
874,Bauhauptgewerbe,Tätige Personen,2018,201807,4876.0,4071.0,-1.3,19.77,4473.0
875,Bauhauptgewerbe,Tätige Personen,2018,201808,4876.0,4109.0,0.0,18.67,4537.0
876,Bauhauptgewerbe,Tätige Personen,2018,201809,4841.0,4146.0,-0.72,16.76,4595.0
877,Bauhauptgewerbe,Tätige Personen,2018,201810,4862.0,4145.0,0.43,17.3,4655.0
878,Bauhauptgewerbe,Tätige Personen,2018,201811,4849.0,4177.0,-0.27,16.09,4711.0
879,Bauhauptgewerbe,Tätige Personen,2018,201812,4737.0,4035.0,-2.31,17.4,4769.0
880,Bauhauptgewerbe,Tätige Personen,2017,201701,3904.0,3582.0,3.25,8.99,3909.0
881,Bauhauptgewerbe,Tätige Personen,2017,201702,3907.0,3725.0,0.08,4.89,3925.0
882,Bauhauptgewerbe,Tätige Personen,2017,201703,4000.0,3836.0,2.38,4.28,3938.0
883,Bauhauptgewerbe,Tätige Personen,2017,201704,4022.0,3928.0,0.55,2.39,3946.0
884,Bauhauptgewerbe,Tätige Personen,2017,201705,4029.0,3948.0,0.17,2.05,3953.0
885,Bauhauptgewerbe,Tätige Personen,2017,201706,4106.0,3924.0,1.91,4.64,3968.0
886,Bauhauptgewerbe,Tätige Personen,2017,201707,4071.0,4042.0,-0.85,0.72,3970.0
887,Bauhauptgewerbe,Tätige Personen,2017,201708,4109.0,4055.0,0.93,1.33,3975.0
888,Bauhauptgewerbe,Tätige Personen,2017,201709,4146.0,3991.0,0.9,3.88,3988.0
889,Bauhauptgewerbe,Tätige Personen,2017,201710,4145.0,3880.0,-0.02,6.83,4010.0
890,Bauhauptgewerbe,Tätige Personen,2017,201711,4177.0,3898.0,0.77,7.16,4033.0
891,Bauhauptgewerbe,Tätige Personen,2017,201712,4035.0,3781.0,-3.4,6.72,4054.0
892,Bauhauptgewerbe,Tätige Personen,2016,201601,3582.0,3871.0,-10.11,-7.47,4055.0
893,Bauhauptgewerbe,Tätige Personen,2016,201602,3725.0,3972.0,3.99,-6.22,4035.0
894,Bauhauptgewerbe,Tätige Personen,2016,201603,3836.0,4056.0,2.98,-5.42,4016.0
895,Bauhauptgewerbe,Tätige Personen,2016,201604,3928.0,4029.0,2.4,-2.51,4008.0
896,Bauhauptgewerbe,Tätige Personen,2016,201605,3948.0,3974.0,0.51,-0.65,4006.0
897,Bauhauptgewerbe,Tätige Personen,2016,201606,3924.0,4124.0,-0.61,-4.85,3989.0
898,Bauhauptgewerbe,Tätige Personen,2016,201607,4042.0,4209.0,3.01,-3.97,3975.0
899,Bauhauptgewerbe,Tätige Personen,2016,201608,4055.0,4184.0,0.32,-3.08,3964.0
900,Bauhauptgewerbe,Tätige Personen,2016,201609,3991.0,4218.0,-1.58,-5.38,3945.0
901,Bauhauptgewerbe,Tätige Personen,2016,201610,3880.0,4208.0,-2.78,-7.79,3918.0
902,Bauhauptgewerbe,Tätige Personen,2016,201611,3898.0,4121.0,0.46,-5.41,3900.0
903,Bauhauptgewerbe,Tätige Personen,2016,201612,3781.0,3985.0,-3.0,-5.12,3883.0
904,Bauhauptgewerbe,Tätige Personen,2015,201501,3871.0,3715.0,-6.41,4.2,4005.0
905,Bauhauptgewerbe,Tätige Personen,2015,201502,3972.0,3745.0,2.61,6.06,4024.0
906,Bauhauptgewerbe,Tätige Personen,2015,201503,4056.0,3873.0,2.11,4.73,4039.0
907,Bauhauptgewerbe,Tätige Personen,2015,201504,4029.0,3937.0,-0.67,2.34,4047.0
